timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1648539470916,1,GetDetails,200,OK,Web Service Employee 1-11,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539470916,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-11,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539470916,1,GetDetails-1,200,OK,Web Service Employee 1-11,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539470917,1,GetById,200,OK,Web Service Employee 1-11,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539470917,1,GetById-0,307,Temporary Redirect,Web Service Employee 1-11,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539470918,0,GetById-1,200,OK,Web Service Employee 1-11,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539470919,1,GetDetails,200,OK,Web Service Employee 1-11,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539470919,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-11,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539470919,1,GetDetails-1,200,OK,Web Service Employee 1-11,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539470921,1,GetById,200,OK,Web Service Employee 1-11,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539470921,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-11,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539470921,1,GetById-1,200,OK,Web Service Employee 1-11,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539470923,2,GetDetails,200,OK,Web Service Employee 1-11,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539470923,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-11,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539470923,2,GetDetails-1,200,OK,Web Service Employee 1-11,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539470925,3,GetById,200,OK,Web Service Employee 1-11,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539470925,1,GetById-0,307,Temporary Redirect,Web Service Employee 1-11,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539470926,2,GetById-1,200,OK,Web Service Employee 1-11,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,2,0,0
1648539470928,2,GetDetails,200,OK,Web Service Employee 1-11,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539470928,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-11,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539470928,2,GetDetails-1,200,OK,Web Service Employee 1-11,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,2,0,0
1648539472894,15,GetById,200,OK,Web Service Employee 1-12,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,1
1648539472894,1,GetById-0,307,Temporary Redirect,Web Service Employee 1-12,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,1,0,1
1648539472896,13,GetById-1,200,OK,Web Service Employee 1-12,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,13,0,12
1648539472910,1,GetDetails,200,OK,Web Service Employee 1-12,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539472910,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-12,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539472910,1,GetDetails-1,200,OK,Web Service Employee 1-12,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539472912,1,GetById,200,OK,Web Service Employee 1-12,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539472912,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-12,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539472912,1,GetById-1,200,OK,Web Service Employee 1-12,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539472913,1,GetDetails,200,OK,Web Service Employee 1-12,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539472913,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-12,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539472913,1,GetDetails-1,200,OK,Web Service Employee 1-12,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539472914,1,GetById,200,OK,Web Service Employee 1-12,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539472914,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-12,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539472914,1,GetById-1,200,OK,Web Service Employee 1-12,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539472916,1,GetDetails,200,OK,Web Service Employee 1-12,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539472916,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-12,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539472916,1,GetDetails-1,200,OK,Web Service Employee 1-12,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539472917,1,GetById,200,OK,Web Service Employee 1-12,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539472917,1,GetById-0,307,Temporary Redirect,Web Service Employee 1-12,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539472918,0,GetById-1,200,OK,Web Service Employee 1-12,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539472919,1,GetDetails,200,OK,Web Service Employee 1-12,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539472919,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-12,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539472919,1,GetDetails-1,200,OK,Web Service Employee 1-12,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539472920,1,GetById,200,OK,Web Service Employee 1-12,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539472920,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-12,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539472920,1,GetById-1,200,OK,Web Service Employee 1-12,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539472921,1,GetDetails,200,OK,Web Service Employee 1-12,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539472921,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-12,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539472921,1,GetDetails-1,200,OK,Web Service Employee 1-12,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539472922,1,GetById,200,OK,Web Service Employee 1-12,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539472922,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-12,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539472922,1,GetById-1,200,OK,Web Service Employee 1-12,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539472923,2,GetDetails,200,OK,Web Service Employee 1-12,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539472923,1,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-12,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539472924,1,GetDetails-1,200,OK,Web Service Employee 1-12,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539474894,17,GetById,200,OK,Web Service Employee 1-13,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,2,0,1
1648539474894,2,GetById-0,307,Temporary Redirect,Web Service Employee 1-13,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,2,0,1
1648539474897,14,GetById-1,200,OK,Web Service Employee 1-13,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,14,0,11
1648539474911,3,GetDetails,200,OK,Web Service Employee 1-13,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539474911,1,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-13,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539474912,2,GetDetails-1,200,OK,Web Service Employee 1-13,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,2,0,0
1648539474914,1,GetById,200,OK,Web Service Employee 1-13,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539474914,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-13,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539474914,1,GetById-1,200,OK,Web Service Employee 1-13,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539474915,1,GetDetails,200,OK,Web Service Employee 1-13,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539474915,1,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-13,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539474916,0,GetDetails-1,200,OK,Web Service Employee 1-13,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539474917,0,GetById,200,OK,Web Service Employee 1-13,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539474917,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-13,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539474917,0,GetById-1,200,OK,Web Service Employee 1-13,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539474918,1,GetDetails,200,OK,Web Service Employee 1-13,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539474918,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-13,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539474918,1,GetDetails-1,200,OK,Web Service Employee 1-13,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539474919,1,GetById,200,OK,Web Service Employee 1-13,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539474919,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-13,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539474919,1,GetById-1,200,OK,Web Service Employee 1-13,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539474920,1,GetDetails,200,OK,Web Service Employee 1-13,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539474920,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-13,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539474920,1,GetDetails-1,200,OK,Web Service Employee 1-13,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539474921,1,GetById,200,OK,Web Service Employee 1-13,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539474921,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-13,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539474921,1,GetById-1,200,OK,Web Service Employee 1-13,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539474922,1,GetDetails,200,OK,Web Service Employee 1-13,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539474922,1,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-13,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539474923,0,GetDetails-1,200,OK,Web Service Employee 1-13,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539474923,1,GetById,200,OK,Web Service Employee 1-13,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539474923,1,GetById-0,307,Temporary Redirect,Web Service Employee 1-13,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539474924,0,GetById-1,200,OK,Web Service Employee 1-13,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539474924,2,GetDetails,200,OK,Web Service Employee 1-13,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539474924,1,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-13,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539474925,1,GetDetails-1,200,OK,Web Service Employee 1-13,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539476894,16,GetById,200,OK,Web Service Employee 1-14,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,2,0,1
1648539476894,2,GetById-0,307,Temporary Redirect,Web Service Employee 1-14,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,2,0,1
1648539476897,13,GetById-1,200,OK,Web Service Employee 1-14,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,12,0,11
1648539476910,2,GetDetails,200,OK,Web Service Employee 1-14,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539476910,1,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-14,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539476911,1,GetDetails-1,200,OK,Web Service Employee 1-14,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539476912,1,GetById,200,OK,Web Service Employee 1-14,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539476912,1,GetById-0,307,Temporary Redirect,Web Service Employee 1-14,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539476913,0,GetById-1,200,OK,Web Service Employee 1-14,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539476914,1,GetDetails,200,OK,Web Service Employee 1-14,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539476914,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-14,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539476914,1,GetDetails-1,200,OK,Web Service Employee 1-14,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539476915,2,GetById,200,OK,Web Service Employee 1-14,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539476915,1,GetById-0,307,Temporary Redirect,Web Service Employee 1-14,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539476916,1,GetById-1,200,OK,Web Service Employee 1-14,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539476918,1,GetDetails,200,OK,Web Service Employee 1-14,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539476918,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-14,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539476918,1,GetDetails-1,200,OK,Web Service Employee 1-14,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539476919,1,GetById,200,OK,Web Service Employee 1-14,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539476919,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-14,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539476919,1,GetById-1,200,OK,Web Service Employee 1-14,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539476920,1,GetDetails,200,OK,Web Service Employee 1-14,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539476920,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-14,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539476921,0,GetDetails-1,200,OK,Web Service Employee 1-14,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539476922,1,GetById,200,OK,Web Service Employee 1-14,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539476922,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-14,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539476922,1,GetById-1,200,OK,Web Service Employee 1-14,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539476923,1,GetDetails,200,OK,Web Service Employee 1-14,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539476923,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-14,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539476923,1,GetDetails-1,200,OK,Web Service Employee 1-14,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539476924,1,GetById,200,OK,Web Service Employee 1-14,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539476924,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-14,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539476924,1,GetById-1,200,OK,Web Service Employee 1-14,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539476925,2,GetDetails,200,OK,Web Service Employee 1-14,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539476925,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-14,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539476926,1,GetDetails-1,200,OK,Web Service Employee 1-14,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539478894,23,GetById,200,OK,Web Service Employee 1-15,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,1
1648539478894,1,GetById-0,307,Temporary Redirect,Web Service Employee 1-15,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,1,0,1
1648539478896,21,GetById-1,200,OK,Web Service Employee 1-15,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,21,0,16
1648539478917,3,GetDetails,200,OK,Web Service Employee 1-15,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539478917,1,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-15,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539478918,2,GetDetails-1,200,OK,Web Service Employee 1-15,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,2,0,0
1648539478921,2,GetById,200,OK,Web Service Employee 1-15,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539478921,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-15,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539478921,2,GetById-1,200,OK,Web Service Employee 1-15,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,2,0,0
1648539478924,2,GetDetails,200,OK,Web Service Employee 1-15,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539478924,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-15,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539478924,2,GetDetails-1,200,OK,Web Service Employee 1-15,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,2,0,0
1648539478927,3,GetById,200,OK,Web Service Employee 1-15,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539478927,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-15,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539478927,3,GetById-1,200,OK,Web Service Employee 1-15,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,3,0,0
1648539478930,3,GetDetails,200,OK,Web Service Employee 1-15,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539478930,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-15,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539478930,3,GetDetails-1,200,OK,Web Service Employee 1-15,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,3,0,0
1648539478934,4,GetById,200,OK,Web Service Employee 1-15,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539478934,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-15,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539478935,3,GetById-1,200,OK,Web Service Employee 1-15,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,3,0,0
1648539478939,8,GetDetails,200,OK,Web Service Employee 1-15,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539478939,1,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-15,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539478940,7,GetDetails-1,200,OK,Web Service Employee 1-15,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,7,0,0
1648539478948,3,GetById,200,OK,Web Service Employee 1-15,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539478948,1,GetById-0,307,Temporary Redirect,Web Service Employee 1-15,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539478949,2,GetById-1,200,OK,Web Service Employee 1-15,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,2,0,0
1648539478952,2,GetDetails,200,OK,Web Service Employee 1-15,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539478952,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-15,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539478952,2,GetDetails-1,200,OK,Web Service Employee 1-15,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,2,0,0
1648539478954,2,GetById,200,OK,Web Service Employee 1-15,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539478954,1,GetById-0,307,Temporary Redirect,Web Service Employee 1-15,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539478955,1,GetById-1,200,OK,Web Service Employee 1-15,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539478957,2,GetDetails,200,OK,Web Service Employee 1-15,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539478957,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-15,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
